hostname,tic_id,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2_total,chi2_reduced,n_obs_bands,distance_pc,model_G,model_BP,model_RP,model_J,model_H,model_K,model_W1
TOI-1235,103633434,0.6467490251544072,5256804751.753608,-0.06042784606855671,0.40643617710857405,1.222121242209718,0.15279889772166289,1.374920139931381,0.45830671331046036,7,39.5719108581543,7.867237021529561,8.763172803983553,6.9170680570463965,5.731681180696365,5.075816259257804,4.896832404310721,4.8401860230141
TOI-3837,308073360,0.9903000071139803,11531917664.092176,0.419467943259441,0.03028685147844219,0.2664545965415497,0.4893638710621047,0.7558184676036543,0.2519394892012181,7,319.835510253906,4.276749163852513,4.606955579661758,3.7695988253339148,3.190811475153438,2.8724228112942924,2.792223741243033,2.762603638047189
BD-14 3065 A,293607057,1.4100454932762048,5230103579.733876,-0.636432065851381,0.0,18.86442831610646,132.34703495305618,151.21146326916264,50.40382108972088,7,558.972717285156,2.1803621431316174,2.4494156973914887,1.7173226203741607,1.4071015113449854,1.2231210807244106,1.1775295271544122,1.1584957145478856
HD 88986,1042868,1.1127174114315792,7822960216.748242,0.3399999928975598,0.15639149356708618,1.0258137819419209,0.1007584153262525,1.1265721972681733,0.37552406575605773,7,33.3020935058594,3.698070573955928,4.029639869005905,3.196291193677075,2.640926797703372,2.3454996080054977,2.2643200735349893,2.2338040586794925
HATS-38,168281028,0.9526850516146793,11896125561.411684,0.16364746430156524,0.10838754135047769,1.5542982990586263,0.07460222015969835,1.6289005192183246,0.5429668397394415,7,336.892456054688,4.632704447608782,4.983532528947319,4.114922254448736,3.5249585421577194,3.2073450012904776,3.1267031730240045,3.0965907594803115
LTT 3780.00,36724087,0.39389884682885257,8709813236.062672,-0.0006159353938340776,0.5183435311079351,14.411579426715942,0.822519250008042,15.234098676723985,7.617049338361992,6,22.0209064483643,10.128509050383112,11.551549376806632,8.962381770364264,7.375962627728428,6.729751910707838,6.4558300922097756,6.71827283604593
HD 89345,350020859,1.147660489409048,7536842370.774577,0.17708942339403566,0.3374356824475705,1.1817113684484144,0.059607298819289174,1.2413186672677037,0.41377288908923454,7,130.798736572266,3.6384285306179938,4.005112898981533,3.112833152305878,2.5118552418354514,2.2162098868004945,2.126998505068468,2.0968285035160545
TOI-1107,394561119,1.3501392771882115,3270985266.012323,0.3916186268901953,0.0,5.724059005892901,11.497219573844225,17.221278579737124,5.740426193245708,7,286.653442382813,3.100932251085638,3.3607337196758076,2.6606023358928117,2.2435778190840727,1.9945719844964906,1.9266660582175261,1.8979945851614577
TOI-815,102840239,0.8321842393503582,316227770.78042966,-0.07074087285794121,0.0,8.236465705926632,0.08795817460832796,8.32442388053496,2.77480796017832,7,59.3725318908691,6.075173431418501,6.581670676711904,5.405157257183822,4.666785682450321,4.215556476009543,4.114296689285124,4.084277010699983
TOI-3362,464300749,1.4449999541809304,3531057722.260113,-0.24484132458166458,0.0,3.9089558926466617,4.510805109422806,8.419761002069468,2.8065870006898224,7,356.948516845703,2.9492624771514464,3.1822011248059554,2.5508331396623225,2.148194623450671,1.9741364673804012,1.9225284854068705,1.895670205670983
TOI-837,460205581,1.107480861235634,35481337.110276915,0.3671119898803496,0.0,9.898504886683305,0.13344881800692274,10.031953704690228,3.3439845682300757,7,142.43571472168,4.605189123375859,4.91773092078357,4.111387185073985,3.5673488853819335,3.26483441248333,3.188176412798916,3.159298877270766
KELT-4 A,165297570,1.2258056000926991,4345043158.729257,0.33999999545911896,0.10824505154838533,8.303348267268753,0.21993472699152328,8.523282994260276,2.841094331420092,7,216.612243652344,3.281039993831597,3.575731040581211,2.8149635371445245,2.3396146199865004,2.0761975431538384,2.0013740776096385,1.9721132049387198
TOI-1260,355867695,0.6894947302702794,7092667317.93758,0.05382885132051006,0.1697694564349642,1.2041082887258077,0.029701468032979003,1.2338097567587867,0.4112699189195956,7,73.255500793457,7.245288303174023,7.985064164273408,6.400348959262107,5.367238273518085,4.775313396357233,4.626645439679102,4.579396590520938
Qatar-8,103751498,1.0440221254879816,8326622408.035487,0.18850240937118684,0.1432119188006858,0.2802879867561049,0.02711941700182195,0.30740740375792686,0.10246913458597562,7,274.032257080078,4.158517420075109,4.487315848657061,3.6601227169217405,3.107462309434407,2.822690366534746,2.7431375349482487,2.7148934697656983
TOI-669,124573851,0.9428890291062858,7874955608.105594,0.19504598050750235,0.0,0.8288660801660672,0.03812159017510234,0.8669876703411695,0.2889958901137232,7,141.808013916016,4.8839931973204385,5.233368976278133,4.353989779807759,3.78701829459819,3.454207293877136,3.3733269419289877,3.343399145232768
TOI-733,106402532,1.002006688430319,1755947250.4649606,0.13021761639199608,0.0,2.556881474612138,0.7585635911579272,3.3154450657700654,1.1051483552566885,7,75.1813049316406,4.918137367861247,5.256741545386479,4.396523607844102,3.8466450880969116,3.529864979750063,3.4515824539696385,3.4226040116659426
WASP-104,393495970,0.9578160875336174,3066762173.650144,0.30648714227193496,0.1733646317540114,0.26981522094147276,0.015264331447463543,0.2850795523889363,0.09502651746297876,7,184.917175292969,5.254896170744193,5.663279325652088,4.672346565940616,4.018700101692546,3.6432542579937315,3.5453130124344048,3.5133858620253617
WASP-197,85266608,1.3599999455066225,3820067147.022014,0.11709634177857174,0.054003396328508944,2.3577193365308573,0.6752954835878989,3.033014820118756,1.0110049400395853,7,466.562835693359,2.891185977036372,3.169151827507378,2.4403998474433024,1.972985653440223,1.7322894883421824,1.6650484967842427,1.6369954097546733
Qatar-9,149918151,0.726625526659779,7167794752.40826,0.2754570127441469,0.3228219139000043,2.0109446268182407,0.006058272771742235,2.017002899589983,0.6723342998633277,7,212.912445068359,7.037135977989879,7.753378991235394,6.205156791160828,5.177076512404189,4.607910714892398,4.4531713372887,4.398754882222778
TOI-2524,169249234,1.0246902875113042,6673378477.9606,0.11038325142197938,0.11749673397903038,0.4924866398228783,0.0031282563569010797,0.4956148961797794,0.1652049653932598,7,431.27569580078097,4.443064841397088,4.77489446689671,3.938776902903453,3.3809939725851255,3.0915620795205565,3.01349047884675,2.9849987937487548
TOI-5398,8260536,1.1247692219526375,649988094.4934253,0.025287465978442284,0.05779459678815872,0.1394846417860123,0.004638464295591488,0.14412310608160378,0.04804103536053459,7,130.836532592773,4.4057025175618545,4.699350277883873,3.939341645249139,3.4431085526654304,3.193108284040464,3.125121442575046,3.097608573459257
KELT-24,349827430,1.30245240744603,2781263359.1508718,-0.08670946389694487,0.10046913832788573,10.895048590758872,0.7630641045827254,11.658112695341597,3.8860375651138654,7,96.6772994995117,3.3214746354781335,3.578115894036149,2.902498017840764,2.4840105113836017,2.2880198804787204,2.2269278276137268,2.1988093423414177
OGLE-TR-132,465144510,1.3048791518390017,56234131.59263205,-1.0,1.2662494510406186,10.876671011043616,2.9580573383511046,13.83472834939472,6.91736417469736,6,2259.48388671875,4.697279232085406,5.208076907445374,4.106500449586955,3.3495076701543116,3.132879736279244,3.0222546724182107,2.988522523982908
HD 93963 A,368435330,1.0895777701573681,1290514984.1262662,0.04876324708476161,0.0,4.195085342967361,0.003917320345974775,4.199002663313336,1.3996675544377786,7,82.0849685668945,4.47290417057483,4.765036508392841,4.0037929655903985,3.505846887431625,3.246418672175238,3.1792559632452635,3.1519277135031496
K2-261,281731203,1.0967397322286936,8768495811.542105,0.5,0.3168340533054633,3.7126825274248216,0.017178518851954636,3.7298610462767763,1.2432870154255922,7,213.214828491211,3.8173008458248203,4.2013304614833995,3.2693100045446117,2.6590263093973943,2.326268508304227,2.230481621996992,2.198252870210391
TOI-2981,287145649,1.0505016719695461,3652232442.771263,-0.044209279575615594,0.16780526929307257,3.1876817651817624,0.09020769477088095,3.277889459952643,1.0926298199842144,7,522.732238769531,4.5831299423169645,4.92035895260919,4.078541204908076,3.5276697009122158,3.2520418201743295,3.1755384271982647,3.1475892843630646
TOI-2986,148497855,1.1136062090740404,6296281229.561691,0.2754991343029442,0.0,2.4826667464798162,0.032655178419069744,2.515321924898886,0.8384406416329621,7,553.420166015625,3.7565603775858296,4.043865158043369,3.289948521634768,2.7929188644336094,2.523924759530877,2.4538332251141832,2.425194566225209
WASP-183,14344979,0.8561174143970848,13800000000.000013,-0.14860381930949157,0.1353791377221362,5.061121521585985,0.4499347697080608,5.511056291294046,1.837018763764682,7,317.407897949219,5.301138906055197,5.688346774571646,4.718292256279152,4.128124345221582,3.7860785769046195,3.6946279611988633,3.665078941220367
TOI-2005,147660886,1.590069058993407,5062656670.658943,-0.8333508987955142,0.0,101.2231568645623,1199.69359561118,1300.9167524757422,433.63891749191407,7,332.318511962891,2.1927344735937453,2.4324429387419073,1.7626946092400892,1.5335898510871253,1.3956064909096355,1.3593020300495198,1.3413965966223707
TOI-2992,49045066,1.169988590146121,5229803652.442431,0.1411934237414611,0.1969966688092257,0.6722716189369253,0.06833642313853773,0.740608042075463,0.24686934735848767,7,555.147094726563,3.6570005570082826,3.9766526370878545,3.172229991345383,2.641933461984107,2.377890943021039,2.3004172935457663,2.2714333236685973
WASP-193,49043968,1.0501478867242628,6665189753.67718,0.15114072424514538,0.019268336346778162,4.5025918189792975,0.07134257563063788,4.573934394609935,2.2869671973049677,6,373.145385742188,4.176662452359885,4.475677275708717,3.7017393021813167,3.188621718283828,2.918817077822036,2.8477269546594948,2.8202415268879837
TOI-1776,21535395,0.9903751123435024,3357731496.1900525,0.04274488952960145,0.0,4.739661142237313,0.8194596543085975,5.559120796545911,1.8530402655153038,7,44.6882209777832,4.850191144628908,5.18575950181072,4.3311870702793085,3.801993837576761,3.495332388744687,3.4195549911302203,3.3912929891052728
HD 95338,304142124,0.8610696818196015,9322127984.97211,0.33417094314989504,0.13548759828991644,2.7260704626374532,0.0657474754364251,2.791817938073878,1.395908969036939,6,36.9468879699707,5.5553182161790415,5.999048086469441,4.930934311999886,4.277327051587255,3.864084279827624,3.759115508533026,3.725904391136269
TOI-4377,394918211,1.3600006322212612,4951469795.936679,0.5,0.6875760282413121,10.021886937337765,1.7944127507508283,11.816299688088593,3.938766562696198,7,455.644958496094,3.159097174593524,3.7403314197668065,2.4436677306507297,1.4722117952152671,1.0048634299601646,0.8703897245963437,0.8361131294360228
TOI-3023,454248975,1.1319189852034124,7230152651.432956,0.340000000144336,0.6999910260728939,4.828450705159789,0.08349586607483851,4.911946571234628,1.637315523744876,7,387.712554931641,4.077178841710806,4.54408306700868,3.4709632984551653,2.742079947015055,2.3867846691406402,2.271336466373723,2.2374210011052007
TOI-5143,281837575,0.8872146415594436,6750500777.960645,0.31284227067921166,0.24401328052692267,2.8667019642228984,0.06682431595784924,2.9335262801807476,0.9778420933935825,7,177.597015380859,5.563818126926337,6.023051813000172,4.930256028009727,4.247372373296944,3.833817111485833,3.7247461569546343,3.6909723843027336
LP 791-18,181804752,0.139,499999999.99999994,-0.09,0.0,22553733.442530308,,,,7,26.6017589569092,33.60937933183469,35.61506873329296,31.97649184364877,9.566498941013954,8.99839065732052,8.697506602909646,-98.99999999999999
TOI-762 A,178709444,1.4962660640046148,7943281.950815253,0.5,3.0,78755.28755828922,3.9862174395446086,78759.27377572875,26253.091258576253,7,98.3605346679688,7.28742969617662,8.62598984211054,5.975580909320154,4.182320613095424,3.3383374068660965,3.0187454109901584,2.9434002381216144
TOI-5108,350348197,1.0976446578846684,5768899699.637735,0.0068543725955102575,0.16433880051794286,3.115339207029095,0.038822075838552766,3.1541612828676477,1.0513870942892158,7,130.411010742188,4.0366109531466945,4.351193728691518,3.555932053865691,3.0356519825934574,2.78129168132071,2.708330009361266,2.680212885404846
WASP-175,448589187,1.1844431243135587,1700423368.2427,0.23742479738642364,0.13120097174367076,4.191324784108605,0.01040957348596194,4.201734357594567,1.4005781191981892,7,541.05712890625,4.032681434741232,4.325176752448119,3.5715584142685612,3.096943978861601,2.8450623294833504,2.7716982390897478,2.7426094963541616
TOI-1199,99869022,1.164186782399553,4186900613.1091485,0.24947612809269623,0.2936524014925643,1.6861351554792487,0.04492057380037966,1.7310557292796285,0.5770185764265429,7,245.988693237305,3.9318731378040006,4.277302452006042,3.426461322013284,2.870361253522019,2.5874057669334416,2.501788432205529,2.4716100694413705
K2-7,53210555,1.079201346380257,8903195801.839436,0.40250566681992145,0.19500559392649788,1.3295235239078238,0.14021299002814336,1.4697365139359673,0.4899121713119891,7,688.606628417969,3.857810442592866,4.206389809088343,3.3395929478069193,2.764788999357265,2.4541097249101176,2.368200563948125,2.3374832488357615
TOI-1194,147950620,0.9535117026005763,4949010026.28263,0.24661789813378482,0.15712586305204043,0.4624479508631,0.01163168955712376,0.4740796404202237,0.15802654680674125,7,148.568222045898,5.132031587046366,5.528448374197695,4.5612685566348,3.930034480012594,3.5685169043538068,3.4744807125839046,3.4431652864210904
TOI-1203,23434737,0.9685166942548088,12407817907.667906,0.20454425183554265,0.0,2.3371530394197793,0.36176713926078835,2.6989201786805674,1.3494600893402837,6,64.8770217895508,4.373222867543921,4.685422192806376,3.88527153739005,3.3270477927823947,3.0305329550241007,2.9569395524042976,2.928004515655683
WASP-162,308098254,0.9607448658490924,13001999408.489248,0.11490695457423425,0.31046950314166527,0.5774568850516242,0.027556582203588496,0.6050134672552127,0.20167115575173755,7,305.382293701172,4.63161201567596,5.019798875646534,4.086379275497879,3.4534790769777244,3.131277604489852,3.0414107248959423,3.0111805353747587
NGTS-24,151920165,1.1666078616949933,5774439243.090105,0.16999999899532028,0.4391112481875999,1.1986413036667534,0.09832837507927394,1.2969696787460272,0.43232322624867575,7,705.562255859375,3.7944381900912507,4.178497461663879,3.2587649930562366,2.6423548690083862,2.3450697033506214,2.2511891206283683,2.22051812470225
HD 97658,82308728,0.8367613926279688,3162277612.5060506,-0.6828982507825455,0.0,9.25022916783548,0.33735894571332403,9.587588113548804,3.195862704516268,7,21.5445175170898,5.856260999744432,6.347096073860651,5.212314547846269,4.542291487713047,4.133449849981069,4.054103969593317,4.038248414033351
TOI-5720,230055368,0.383,4999999999.999999,0.03,0.0,1034834.3704705178,,,,6,35.840030670166,-9.694795977171164,-8.616974956790624,-10.577470174022299,7.336136259767386,6.748006482302367,6.501735007572494,-12.2194681193404
HATS-59,437261733,1.0505016676543788,3192437715.076444,-0.13123534315708527,0.4173780227971678,1.1821840657072509,0.3289129961168933,1.5110970618241442,0.503699020608048,7,617.837585449219,4.818465163533712,5.2159339821450486,4.267633061259557,3.6479511258924684,3.352534326148393,3.2624764702201565,3.2332529162053025
TOI-3877,144310492,1.115044508106361,5786560812.029983,0.47371939374601857,0.10973913280714644,0.3202951683084171,0.04838377707325996,0.36867894538167706,0.12289298179389235,7,492.430847167969,3.897999953672083,4.228927686503683,3.3924482532733347,2.848836129400551,2.542183152270666,2.459900665132603,2.4297367162228785
HATS-74 A,219189765,0.6441284822986637,12606479060.081244,0.5,1.5353106701521144,14.756974344066377,0.1012784793063979,14.858252823372775,4.9527509411242585,7,287.69384765625,8.66343997281145,9.860037309321745,7.489959106186772,6.029031970141883,5.282916916552634,5.016352126855147,4.936032277252565
